* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:35:54 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
280.932577 80.752 62.5206
282.968330 80.732 62.2477
285.018835 80.711 61.9772
287.084199 80.691 61.7077
289.164530 80.671 61.4323
291.259935 80.652 61.1551
293.370525 80.632 60.8784
295.496408 80.614 60.6055
297.637697 80.595 60.3354
299.794503 80.577 60.0695
301.966937 80.558 59.8096
304.155114 80.540 59.5525
306.359147 80.521 59.2966
308.579152 80.503 59.0399
310.815244 80.485 58.7840
313.067539 80.467 58.5313
315.336156 80.449 58.2798
317.621211 80.432 58.0298
319.922826 80.414 57.7815
322.241118 80.397 57.5349
324.576210 80.381 57.2923
326.928223 80.364 57.0505
329.297280 80.347 56.8099
331.683504 80.330 56.5701
334.087019 80.313 56.3316
336.507952 80.297 56.0941
338.946427 80.281 55.8602
341.402572 80.265 55.6310
343.876516 80.248 55.4031
346.368387 80.231 55.1710
348.878315 80.214 54.9375
351.406431 80.197 54.7103
353.952867 80.181 54.4893
356.517756 80.166 54.2720
359.101230 80.152 54.0569
361.703426 80.138 53.8457
364.324478 80.123 53.6375
366.964523 80.107 53.4297
369.623699 80.092 53.2214
372.302145 80.076 53.0139
375.000000 80.061 52.8078
377.717405 80.047 52.6006
380.454501 80.033 52.3924
383.211431 80.019 52.1870
385.988339 80.005 51.9897
388.785369 79.991 51.7972
391.602668 79.977 51.6006
394.440383 79.963 51.3930
397.298660 79.950 51.1888
400.177650 79.938 50.9946
403.077502 79.927 50.8111
405.998368 79.915 50.6359
408.940400 79.903 50.4578
411.903750 79.891 50.2803
414.888575 79.879 50.1027
417.895028 79.867 49.9176
420.923268 79.855 49.7341
423.973452 79.842 49.5645
427.045738 79.830 49.4002
430.140287 79.818 49.2321
433.257261 79.805 49.0628
436.396822 79.793 48.8989
439.559133 79.782 48.7420
442.744360 79.772 48.5896
445.952668 79.763 48.4334
449.184225 79.754 48.2723
452.439199 79.743 48.1133
455.717760 79.731 47.9581
459.020079 79.719 47.8090
462.346327 79.707 47.6642
465.696680 79.697 47.5231
469.071310 79.688 47.3824
472.470394 79.678 47.2448
475.894109 79.668 47.1160
479.342634 79.658 46.9935
482.816148 79.648 46.8713
486.314833 79.638 46.7502
489.838871 79.628 46.6294
493.388445 79.618 46.5114
496.963741 79.608 46.3989
500.564945 79.599 46.2905
504.192245 79.590 46.1799
507.845830 79.582 46.0675
511.525890 79.574 45.9619
515.232618 79.566 45.8650
518.966206 79.558 45.7734
522.726849 79.549 45.6814
526.514743 79.541 45.5896
530.330086 79.532 45.5016
534.173076 79.525 45.4176
538.043915 79.517 45.3354
541.942803 79.511 45.2537
545.869944 79.505 45.1773
549.825542 79.499 45.1058
553.809805 79.492 45.0410
557.822939 79.485 44.9811
561.865154 79.477 44.9272
565.936660 79.471 44.8824
570.037671 79.466 44.8460
574.168399 79.462 44.8118
578.329060 79.459 44.7758
582.519870 79.457 44.7407
586.741049 79.456 44.7042
590.992817 79.456 44.6633
595.275394 79.457 44.6181
599.589005 79.458 44.5691
603.933874 79.459 44.5200
608.310228 79.459 44.4713
612.718295 79.459 44.4216
617.158304 79.458 44.3707
621.630488 79.457 44.3203
626.135079 79.456 44.2739
630.672311 79.454 44.2350
635.242423 79.452 44.2029
639.845651 79.450 44.1769
644.482237 79.449 44.1547
649.152421 79.448 44.1339
653.856447 79.447 44.1161
658.594560 79.446 44.1029
663.367008 79.446 44.0947
668.174039 79.446 44.0922
673.015903 79.446 44.0932
677.892854 79.446 44.0993
682.805145 79.447 44.1066
687.753032 79.448 44.1175
692.736774 79.449 44.1324
697.756631 79.451 44.1515
702.812863 79.453 44.1751
707.905735 79.455 44.2019
713.035511 79.458 44.2320
718.202461 79.461 44.2629
723.406852 79.464 44.2971
728.648956 79.468 44.3332
733.929047 79.471 44.3737
739.247399 79.475 44.4176
744.604290 79.479 44.4677
750.000000 79.482 44.5226
755.434809 79.486 44.5820
760.909001 79.490 44.6458
766.422861 79.493 44.7151
771.976677 79.497 44.7926
777.570739 79.501 44.8780
783.205337 79.505 44.9753
788.880766 79.510 45.0851
794.597321 79.515 45.2085
800.355301 79.521 45.3433
806.155005 79.528 45.4885
811.996736 79.537 45.6446
817.880799 79.547 45.8117
823.807501 79.559 45.9889
829.777150 79.574 46.1740
835.790057 79.590 46.3669
841.846536 79.609 46.5667
847.946903 79.630 46.7710
854.091476 79.654 46.9769
860.280575 79.680 47.1826
866.514523 79.708 47.3873
872.793644 79.739 47.5903
879.118267 79.772 47.7894
885.488720 79.807 47.9848
891.905336 79.843 48.1761
898.368450 79.881 48.3636
904.878398 79.921 48.5463
911.435520 79.963 48.7252
918.040157 80.006 48.9000
924.692655 80.051 49.0708
931.393359 80.098 49.2342
938.142619 80.146 49.3896
944.940787 80.196 49.5386
951.788218 80.247 49.6813
958.685268 80.299 49.8174
965.632296 80.353 49.9459
972.629666 80.408 50.0668
979.677741 80.465 50.1803
986.776890 80.523 50.2880
993.927482 80.581 50.3897
1001.129891 80.641 50.4808
1008.384491 80.701 50.5598
1015.691660 80.763 50.6283
1023.051781 80.825 50.6852
1030.465236 80.889 50.7318
1037.932411 80.953 50.7675
1045.453698 81.017 50.7932
1053.029486 81.082 50.8096
1060.660172 81.147 50.8168
1068.346153 81.213 50.8131
1076.087829 81.279 50.7988
1083.885605 81.345 50.7702
1091.739887 81.412 50.7289
1099.651084 81.478 50.6773
1107.619609 81.545 50.6152
1115.645878 81.611 50.5416
1123.730308 81.676 50.4585
1131.873321 81.742 50.3651
1140.075341 81.806 50.2624
1148.336797 81.870 50.1516
1156.658119 81.934 50.0337
1165.039741 81.997 49.9072
1173.482099 82.059 49.7713
1181.985634 82.121 49.6263
1190.550789 82.181 49.4723
1199.178011 82.241 49.3115
1207.867749 82.300 49.1464
1216.620457 82.358 48.9780
1225.436590 82.415 48.8053
1234.316609 82.472 48.6274
1243.260976 82.527 48.4447
1252.270157 82.581 48.2598
1261.344623 82.634 48.0715
1270.484846 82.687 47.8806
1279.691303 82.738 47.6888
1288.964474 82.789 47.4949
1298.304842 82.839 47.2983
1307.712894 82.888 47.1010
1317.189120 82.936 46.9032
1326.734016 82.984 46.7039
1336.348077 83.032 46.5041
1346.031806 83.078 46.3044
1355.785708 83.124 46.1051
1365.610290 83.170 45.9061
1375.506065 83.215 45.7088
1385.473549 83.259 45.5132
1395.513261 83.304 45.3174
1405.625726 83.347 45.1218
1415.811469 83.390 44.9270
1426.071023 83.433 44.7323
1436.404921 83.476 44.5385
1446.813703 83.519 44.3481
1457.297912 83.562 44.1591
1467.858093 83.605 43.9711
1478.494798 83.647 43.7838
1489.208581 83.689 43.5971
1500.000000 83.731 43.4100
1510.869618 83.773 43.2210
1521.818002 83.815 43.0331
1532.845723 83.857 42.8459
1543.953355 83.900 42.6581
1555.141477 83.942 42.4717
1566.410674 83.985 42.2845
1577.761531 84.028 42.0976
1589.194642 84.072 41.9100
1600.710601 84.115 41.7222
1612.310010 84.159 41.5333
1623.993473 84.202 41.3455
1635.761599 84.246 41.1576
1647.615002 84.290 40.9672
1659.554299 84.335 40.7723
1671.580114 84.379 40.5741
1683.693072 84.423 40.3744
1695.893807 84.468 40.1733
1708.182952 84.513 39.9706
1720.561150 84.559 39.7660
1733.029045 84.605 39.5586
1745.587288 84.652 39.3492
1758.236533 84.699 39.1358
1770.977440 84.747 38.9167
1783.810673 84.795 38.6896
1796.736900 84.844 38.4534
1809.756796 84.892 38.2084
1822.871040 84.941 37.9570
1836.080315 84.989 37.6979
1849.385310 85.037 37.4321
1862.786718 85.084 37.1595
1876.285239 85.131 36.8807
1889.881575 85.177 36.5967
1903.576436 85.223 36.3084
1917.370535 85.269 36.0117
1931.264593 85.315 35.7065
1945.259332 85.360 35.3958
1959.355483 85.405 35.0811
1973.553781 85.449 34.7608
1987.854965 85.493 34.4344
2002.259781 85.535 34.1016
2016.768981 85.578 33.7623
2031.383320 85.619 33.4150
2046.103561 85.660 33.0619
2060.930471 85.700 32.7032
2075.864823 85.739 32.3374
2090.907395 85.778 31.9677
2106.058972 85.815 31.5908
2121.320344 85.852 31.2066
2136.692305 85.887 30.8155
2152.175658 85.920 30.4205
2167.771210 85.953 30.0187
2183.479774 85.984 29.6127
2199.302169 86.014 29.2036
2215.239219 86.043 28.7909
2231.291755 86.070 28.3750
2247.460615 86.097 27.9584
2263.746641 86.122 27.5393
2280.150683 86.145 27.1167
2296.673595 86.168 26.6914
2313.316238 86.189 26.2659
2330.079481 86.208 25.8405
2346.964198 86.227 25.4137
2363.971268 86.244 24.9869
2381.101578 86.260 24.5565
2398.356022 86.275 24.1233
2415.735498 86.290 23.6875
2433.240913 86.303 23.2491
2450.873180 86.314 22.8066
2468.633217 86.324 22.3602
2486.521951 86.332 21.9113
2504.540314 86.337 21.4623
2522.689246 86.340 21.0150
2540.969692 86.341 20.5730
2559.382606 86.340 20.1350
2577.928947 86.336 19.7039
2596.609683 86.331 19.2822
2615.425787 86.324 18.8732
2634.378241 86.316 18.4775
2653.468031 86.306 18.0961
2672.696154 86.296 17.7289
2692.063613 86.286 17.3793
2711.571415 86.276 17.0454
2731.220579 86.267 16.7268
2751.012130 86.259 16.4196
2770.947098 86.254 16.1193
2791.026522 86.252 15.8209
2811.251451 86.253 15.5173
2831.622938 86.256 15.2017
2852.142045 86.260 14.8646
2872.809842 86.264 14.5037
2893.627406 86.268 14.1207
2914.595823 86.269 13.7198
2935.716186 86.267 13.3062
2956.989596 86.262 12.8846
2978.417161 86.254 12.4601
3000.000000 86.244 12.0379
3021.739237 86.231 11.6185
3043.636005 86.217 11.2039
3065.691446 86.201 10.7911
3087.906710 86.183 10.3805
3110.282955 86.163 9.9733
3132.821347 86.140 9.5684
3155.523062 86.116 9.1721
3178.389283 86.089 8.7856
3201.421202 86.060 8.4133
3224.620020 86.029 8.0555
3247.986946 85.997 7.7122
3271.523198 85.964 7.3833
3295.230004 85.930 7.0687
3319.108599 85.896 6.7693
3343.160228 85.862 6.4873
3367.386145 85.828 6.2243
3391.787613 85.796 5.9784
3416.365904 85.765 5.7474
3441.122300 85.735 5.5259
3466.058091 85.707 5.3109
3491.174576 85.680 5.1005
3516.473066 85.655 4.8928
3541.954880 85.631 4.6875
3567.621345 85.609 4.4803
3593.473800 85.588 4.2712
3619.513592 85.569 4.0576
3645.742080 85.551 3.8372
3672.160630 85.533 3.6105
3698.770620 85.516 3.3749
3725.573436 85.498 3.1302
3752.570477 85.481 2.8800
3779.763150 85.463 2.6238
3807.152872 85.446 2.3585
3834.741071 85.427 2.0801
3862.529185 85.407 1.7869
3890.518664 85.386 1.4810
3918.710966 85.363 1.1683
3947.107561 85.338 0.8523
3975.709929 85.311 0.5371
4004.519563 85.283 0.2212
4033.537962 85.252 -0.0956
4062.766641 85.218 -0.4141
4092.207123 85.182 -0.7336
4121.860942 85.144 -1.0538
4151.729646 85.101 -1.3717
4181.814790 85.056 -1.6818
4212.117944 85.006 -1.9802
4242.640687 84.952 -2.2617
4273.384610 84.895 -2.5191
4304.351317 84.835 -2.7471
4335.542421 84.774 -2.9407
4366.959549 84.712 -3.0994
4398.604338 84.650 -3.2249
4430.478438 84.589 -3.3190
4462.583511 84.529 -3.3834
4494.921231 84.471 -3.4175
4527.493283 84.415 -3.4230
4560.301365 84.363 -3.4005
4593.347189 84.315 -3.3530
4626.632476 84.271 -3.2875
4660.158962 84.232 -3.2153
4693.928395 84.199 -3.1449
4727.942535 84.170 -3.0818
4762.203156 84.144 -3.0288
4796.712043 84.122 -2.9880
4831.470996 84.101 -2.9578
4866.481826 84.082 -2.9391
4901.746360 84.063 -2.9305
4937.266434 84.045 -2.9330
4973.043902 84.027 -2.9433
5009.080628 84.010 -2.9592
5045.378492 83.992 -2.9742
5081.939384 83.974 -2.9880
5118.765212 83.956 -2.9996
5155.857894 83.939 -3.0099
5193.219366 83.921 -3.0145
5230.851574 83.904 -3.0128
5268.756481 83.888 -3.0015
5306.936062 83.872 -2.9777
5345.392309 83.858 -2.9436
5384.127225 83.846 -2.9015
5423.142830 83.835 -2.8510
5462.441159 83.825 -2.7924
5502.024259 83.815 -2.7217
5541.894195 83.806 -2.6405
5582.053045 83.798 -2.5472
5622.502902 83.791 -2.4396
5663.245876 83.786 -2.3059
5704.284090 83.784 -2.1360
5745.619684 83.788 -1.9271
5787.254813 83.800 -1.6888
5829.191647 83.823 -1.4398
5871.432373 83.856 -1.2023
5913.979192 83.897 -0.9941
5956.834323 83.946 -0.8157
6000.000000 84.001 -0.6573
6043.478473 84.062 -0.5173
6087.272010 84.129 -0.3951
6131.382892 84.203 -0.2900
6175.813420 84.285 -0.2038
6220.565910 84.374 -0.1422
6265.642695 84.470 -0.1143
6311.046124 84.574 -0.1249
6356.778566 84.685 -0.1812
6402.842404 84.803 -0.2962
6449.240040 84.927 -0.4799
6495.973891 85.056 -0.7402
6543.046396 85.188 -1.0830
6590.460007 85.321 -1.5151
6638.217197 85.453 -2.0447
6686.320456 85.582 -2.6790
6734.772290 85.702 -3.4260
6783.575226 85.811 -4.2798
6832.731809 85.904 -5.2241
6882.244600 85.978 -6.2344
6932.116181 86.029 -7.2909
6982.349153 86.055 -8.3677
7032.946133 86.053 -9.4247
7083.909760 86.023 -10.4139
7135.242690 85.965 -11.2893
7186.947600 85.883 -12.0055
7239.027185 85.780 -12.5178
7291.484160 85.665 -12.7808
7344.321260 85.546 -12.7576
7397.541239 85.435 -12.4310
7451.146872 85.344 -11.8053
7505.140954 85.285 -10.9094
7559.526299 85.269 -9.7943
7614.305743 85.306 -8.5291
7669.482141 85.403 -7.2014
7725.058371 85.562 -5.9109
7781.037328 85.781 -4.7598
7837.421932 86.055 -3.8387
7894.215122 86.376 -3.2286
7951.419859 86.733 -2.9952
8009.039125 87.114 -3.1869
8067.075924 87.506 -3.8356
8125.533282 87.895 -4.9622
8184.414245 88.268 -6.5705
8243.721885 88.609 -8.6454
8303.459292 88.905 -11.1449
8363.629581 89.143 -14.0117
8424.235888 89.311 -17.1740
8485.281374 89.400 -20.5374
8546.769221 89.408 -23.9917
8608.702634 89.332 -27.4277
8671.084842 89.178 -30.7327
8733.919097 88.953 -33.8086
8797.208675 88.666 -36.5885
8860.956876 88.329 -39.0266
8925.167022 87.953 -41.0930
8989.842461 87.550 -42.7770
9054.986566 87.130 -44.0796
9120.602731 86.702 -45.0122
9186.694378 86.275 -45.5959
9253.264952 85.855 -45.8673
9320.317925 85.447 -45.8606
9387.856790 85.055 -45.6102
9455.885071 84.681 -45.1525
9524.406312 84.326 -44.5183
9593.424086 83.989 -43.7323
9662.941992 83.670 -42.8179
9732.963653 83.370 -41.7912
9803.492719 83.089 -40.6680
9874.532869 82.827 -39.4612
9946.087805 82.581 -38.1919
10018.161257 82.352 -36.8725
10090.756983 82.139 -35.5156
10163.878768 81.940 -34.1287
10237.530423 81.755 -32.7153
10311.715789 81.582 -31.2805
10386.438732 81.422 -29.8336
10461.703149 81.272 -28.3774
10537.512962 81.131 -26.9131
10613.872125 81.001 -25.4391
10690.784618 80.880 -23.9530
10768.254450 80.769 -22.4539
10846.285661 80.670 -20.9484
10924.882318 80.582 -19.4410
11004.048518 80.507 -17.9377
11083.788390 80.445 -16.4470
11164.106090 80.396 -14.9885
11245.005805 80.360 -13.5778
11326.491752 80.337 -12.2338
11408.568180 80.326 -10.9790
11491.239368 80.323 -9.8251
11574.509626 80.327 -8.7890
11658.383294 80.333 -7.8896
11742.864745 80.336 -7.1361
11827.958384 80.328 -6.5270
11913.668646 80.306 -6.0430
12000.000000 80.267 -5.6479
12086.956947 80.214 -5.3002
12174.544019 80.143 -4.9574
12262.765784 80.054 -4.6075
12351.626840 79.949 -4.2505
12441.131819 79.828 -3.8887
12531.285389 79.689 -3.5138
12622.092249 79.532 -3.1000
12713.557132 79.355 -2.6192
12805.684808 79.160 -2.0469
12898.480079 78.949 -1.3494
12991.947783 78.726 -0.5012
13086.092792 78.497 0.5054
13180.920015 78.265 1.6642
13276.434395 78.036 2.9706
13372.640911 77.812 4.4174
13469.544580 77.600 5.9926
13567.150452 77.402 7.6848
13665.463617 77.222 9.4740
13764.489200 77.063 11.3307
13864.232362 76.927 13.2304
13964.698305 76.819 15.1483
14065.892266 76.741 17.0397
14167.819519 76.694 18.8434
14270.485380 76.677 20.4832
14373.895200 76.685 21.8864
14478.054370 76.711 22.9942
14582.968320 76.743 23.7509
14688.642520 76.763 24.1002
14795.082478 76.745 24.0328
14902.293745 76.663 23.6604
15010.281908 76.500 23.2108
15119.052599 76.261 22.9484
15228.611486 75.974 23.0626
15338.964283 75.675 23.5760
15450.116741 75.389 24.3512
15562.074656 75.121 25.2229
15674.843864 74.866 26.0906
15788.430244 74.611 26.9257
15902.839718 74.346 27.7424
16018.078250 74.063 28.5883
16134.151848 73.762 29.5230
16251.066563 73.447 30.6010
16368.828491 73.123 31.8698
16487.443769 72.800 33.3638
16606.918584 72.487 35.0902
16727.259161 72.194 37.0369
16848.471777 71.931 39.1854
16970.562748 71.707 41.5025
17093.538442 71.530 43.9359
17217.405268 71.408 46.4248
17342.169684 71.348 48.9030
17467.838194 71.355 51.2887
17594.417350 71.435 53.4838
17721.913751 71.594 55.3740
17850.334044 71.830 56.8074
17979.684923 72.137 57.6039
18109.973131 72.503 57.5661
18241.205462 72.903 56.4945
18373.388756 73.300 54.2341
18506.529905 73.644 50.7062
18640.635849 73.874 45.9417
18775.713581 73.933 40.1078
18911.770141 73.775 33.5343
19048.812624 73.376 26.6436
19186.848172 72.729 19.8384
19325.883983 71.849 13.4452
19465.927305 70.764 7.7252
19606.985439 69.518 2.8577
19749.065738 68.198 -1.0282
19892.175609 67.004 -3.7920
20036.322514 66.282 -5.2528
