* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 15, 2025 5:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Bluemi unit
* Measurement: L Chopin (AEX07)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
578.373042 83.043 -173.8979
582.564171 83.055 -173.7060
586.785671 83.068 -173.5177
591.037762 83.081 -173.3372
595.320665 83.094 -173.1604
599.634604 83.110 -172.9801
603.979804 83.126 -172.7927
608.356491 83.144 -172.6054
612.764893 83.162 -172.4219
617.205240 83.179 -172.2376
621.677763 83.196 -172.0497
626.182696 83.212 -171.8610
630.720274 83.228 -171.6735
635.290733 83.243 -171.4847
639.894312 83.258 -171.2929
644.531250 83.272 -171.1022
649.201789 83.286 -170.9132
653.906173 83.302 -170.7214
658.644647 83.318 -170.5312
663.417457 83.335 -170.3566
668.224854 83.351 -170.2071
673.067086 83.365 -170.0671
677.944408 83.378 -169.9084
682.857073 83.392 -169.7339
687.805336 83.408 -169.5592
692.789457 83.425 -169.3948
697.809695 83.440 -169.2388
702.866312 83.451 -169.0858
707.959571 83.459 -168.9305
713.089738 83.464 -168.7604
718.257080 83.469 -168.5667
723.461867 83.472 -168.3455
728.704370 83.476 -168.1019
733.984862 83.482 -167.8369
739.303619 83.490 -167.5561
744.660918 83.502 -167.2638
750.057038 83.516 -166.9701
755.492260 83.532 -166.6803
760.966869 83.551 -166.3961
766.481148 83.571 -166.1189
772.035387 83.594 -165.8469
777.629873 83.617 -165.5781
783.264900 83.642 -165.3096
788.940760 83.667 -165.0438
794.657750 83.693 -164.7766
800.416168 83.719 -164.5071
806.216313 83.746 -164.2368
812.058489 83.773 -163.9670
817.943000 83.800 -163.6984
823.870152 83.829 -163.4315
829.840255 83.857 -163.1636
835.853619 83.887 -162.8911
841.910559 83.917 -162.6160
848.011390 83.949 -162.3434
854.156430 83.982 -162.0734
860.346000 84.017 -161.8030
866.580422 84.053 -161.5331
872.860020 84.090 -161.2650
879.185124 84.128 -160.9994
885.556062 84.166 -160.7336
891.973166 84.205 -160.4674
898.436771 84.246 -160.1999
904.947215 84.287 -159.9312
911.504835 84.330 -159.6638
918.109975 84.374 -159.4023
924.762978 84.420 -159.1470
931.464192 84.467 -158.8964
938.213966 84.515 -158.6478
945.012651 84.565 -158.4017
951.860602 84.616 -158.1620
958.758176 84.668 -157.9298
965.705733 84.721 -157.7050
972.703635 84.776 -157.4863
979.752246 84.833 -157.2735
986.851935 84.890 -157.0672
994.003071 84.948 -156.8697
1001.206027 85.008 -156.6839
1008.461179 85.068 -156.5089
1015.768904 85.129 -156.3438
1023.129584 85.191 -156.1886
1030.543603 85.254 -156.0411
1038.011347 85.317 -155.9032
1045.533205 85.381 -155.7769
1053.109569 85.445 -155.6616
1060.740836 85.509 -155.5557
1068.427401 85.574 -155.4604
1076.169666 85.638 -155.3763
1083.968035 85.703 -155.3073
1091.822915 85.769 -155.2518
1099.734713 85.835 -155.2069
1107.703844 85.901 -155.1713
1115.730723 85.967 -155.1457
1123.815768 86.033 -155.1309
1131.959400 86.099 -155.1306
1140.162045 86.164 -155.1418
1148.424129 86.229 -155.1608
1156.746083 86.292 -155.1853
1165.128342 86.354 -155.2168
1173.571343 86.415 -155.2582
1182.075524 86.475 -155.3113
1190.641331 86.534 -155.3755
1199.269209 86.592 -155.4465
1207.959608 86.649 -155.5217
1216.712981 86.705 -155.5993
1225.529785 86.760 -155.6819
1234.410479 86.815 -155.7716
1243.355526 86.869 -155.8685
1252.365393 86.923 -155.9711
1261.440549 86.976 -156.0783
1270.581467 87.027 -156.1883
1279.788624 87.077 -156.3013
1289.062500 87.126 -156.4192
1298.403578 87.173 -156.5413
1307.812346 87.219 -156.6649
1317.289293 87.264 -156.7900
1326.834914 87.308 -156.9180
1336.449707 87.351 -157.0461
1346.134173 87.394 -157.1716
1355.888816 87.435 -157.2921
1365.714145 87.475 -157.4088
1375.610673 87.515 -157.5238
1385.578915 87.555 -157.6380
1395.619391 87.594 -157.7500
1405.732624 87.632 -157.8566
1415.919142 87.669 -157.9567
1426.179476 87.706 -158.0514
1436.514160 87.744 -158.1428
1446.923734 87.781 -158.2328
1457.408740 87.819 -158.3236
1467.969724 87.857 -158.4121
1478.607238 87.894 -158.4957
1489.321836 87.931 -158.5748
1500.114076 87.969 -158.6520
1510.984521 88.007 -158.7323
1521.933737 88.046 -158.8169
1532.962297 88.085 -158.9056
1544.070773 88.124 -158.9950
1555.259747 88.164 -159.0834
1566.529800 88.203 -159.1752
1577.881521 88.241 -159.2668
1589.315501 88.280 -159.3546
1600.832336 88.319 -159.4367
1612.432627 88.358 -159.5190
1624.116978 88.397 -159.6053
1635.886000 88.437 -159.6956
1647.740304 88.478 -159.7847
1659.680509 88.519 -159.8705
1671.707238 88.561 -159.9541
1683.821118 88.603 -160.0380
1696.022780 88.646 -160.1243
1708.312860 88.689 -160.2133
1720.692000 88.732 -160.3050
1733.160843 88.775 -160.4008
1745.720041 88.818 -160.5003
1758.370248 88.862 -160.6037
1771.112124 88.906 -160.7112
1783.946332 88.951 -160.8229
1796.873543 88.996 -160.9389
1809.894429 89.041 -161.0573
1823.009670 89.086 -161.1763
1836.219950 89.131 -161.2998
1849.525956 89.177 -161.4277
1862.928384 89.223 -161.5592
1876.427931 89.269 -161.6915
1890.025301 89.313 -161.8224
1903.721204 89.357 -161.9514
1917.516352 89.400 -162.0836
1931.411466 89.444 -162.2216
1945.407270 89.489 -162.3664
1959.504493 89.535 -162.5168
1973.703870 89.581 -162.6711
1988.006142 89.627 -162.8279
2002.412054 89.672 -162.9874
2016.922357 89.718 -163.1495
2031.537808 89.765 -163.3160
2046.259169 89.812 -163.4857
2061.087206 89.860 -163.6602
2076.022694 89.908 -163.8450
2091.066410 89.957 -164.0378
2106.219139 90.006 -164.2368
2121.481671 90.055 -164.4378
2136.854802 90.105 -164.6449
2152.339333 90.155 -164.8599
2167.936071 90.205 -165.0847
2183.645829 90.255 -165.3162
2199.469427 90.305 -165.5526
2215.407689 90.353 -165.7961
2231.461446 90.401 -166.0500
2247.631536 90.449 -166.3139
2263.918800 90.497 -166.5861
2280.324089 90.546 -166.8647
2296.848258 90.595 -167.1510
2313.492167 90.643 -167.4456
2330.256685 90.691 -167.7471
2347.142685 90.738 -168.0561
2364.151049 90.785 -168.3725
2381.282662 90.832 -168.7003
2398.538418 90.879 -169.0386
2415.919216 90.925 -169.3857
2433.425962 90.970 -169.7401
2451.059570 91.014 -170.1038
2468.820958 91.057 -170.4793
2486.711052 91.099 -170.8671
2504.730786 91.140 -171.2648
2522.881098 91.180 -171.6718
2541.162934 91.218 -172.0868
2559.577248 91.256 -172.5121
2578.125000 91.292 -172.9448
2596.807157 91.326 -173.3852
2615.624692 91.358 -173.8349
2634.578586 91.389 -174.2955
2653.669829 91.418 -174.7656
2672.899414 91.445 -175.2463
2692.268345 91.471 -175.7359
2711.777632 91.494 -176.2333
2731.428290 91.516 -176.7345
2751.221345 91.535 -177.2399
2771.157829 91.553 -177.7516
2791.238781 91.570 -178.2684
2811.465248 91.585 -178.7881
2831.838284 91.597 -179.3086
2852.358952 91.608 -179.8325
2873.028321 91.616 179.6392
2893.847468 91.622 179.1047
2914.817480 91.625 178.5668
2935.939449 91.625 178.0305
2957.214476 91.621 177.4988
2978.643672 91.615 176.9701
3000.228152 91.607 176.4423
3021.969041 91.598 175.9117
3043.867475 91.588 175.3796
3065.924593 91.576 174.8468
3088.141547 91.562 174.3188
3110.519493 91.544 173.7999
3133.059600 91.522 173.2870
3155.763041 91.499 172.7819
3178.631001 91.475 172.2823
3201.664672 91.449 171.7890
3224.865254 91.422 171.3006
3248.233957 91.391 170.8189
3271.771999 91.358 170.3464
3295.480608 91.322 169.8831
3319.361019 91.285 169.4290
3343.414477 91.246 168.9868
3367.642236 91.205 168.5581
3392.045560 91.162 168.1419
3416.625721 91.118 167.7382
3441.383999 91.071 167.3451
3466.321686 91.024 166.9637
3491.440082 90.974 166.5956
3516.740496 90.924 166.2401
3542.224247 90.872 165.8981
3567.892664 90.820 165.5677
3593.747085 90.767 165.2534
3619.788858 90.713 164.9573
3646.019340 90.657 164.6778
3672.439900 90.601 164.4161
3699.051913 90.545 164.1721
3725.856768 90.489 163.9463
3752.855862 90.433 163.7416
3780.050603 90.376 163.5579
3807.442408 90.320 163.3947
3835.032705 90.264 163.2498
3862.822933 90.208 163.1206
3890.814540 90.154 163.0077
3919.008986 90.101 162.9125
3947.407741 90.049 162.8328
3976.012284 89.998 162.7686
4004.824108 89.949 162.7193
4033.844715 89.902 162.6821
4063.075616 89.857 162.6519
4092.518337 89.815 162.6273
4122.174412 89.774 162.6077
4152.045387 89.736 162.5927
4182.132820 89.700 162.5817
4212.438278 89.666 162.5726
4242.963342 89.634 162.5604
4273.709604 89.605 162.5399
4304.678665 89.579 162.5094
4335.872141 89.553 162.4692
4367.291658 89.530 162.4137
4398.938854 89.506 162.3395
4430.815378 89.483 162.2497
4462.922893 89.459 162.1472
4495.263072 89.432 162.0316
4527.837601 89.404 161.9005
4560.648179 89.373 161.7560
4593.696515 89.340 161.6017
4626.984334 89.304 161.4415
4660.513370 89.264 161.2802
4694.285371 89.221 161.1216
4728.302098 89.173 160.9694
4762.565324 89.122 160.8300
4797.076835 89.066 160.7059
4831.838432 89.006 160.5975
4866.851925 88.942 160.5034
4902.119140 88.875 160.4291
4937.641916 88.805 160.3815
4973.422105 88.731 160.3677
5009.461572 88.655 160.3887
5045.762195 88.575 160.4493
5082.325868 88.494 160.5526
5119.154496 88.410 160.7021
5156.250000 88.326 160.8987
5193.614313 88.240 161.1472
5231.249383 88.152 161.4506
5269.157173 88.064 161.8127
5307.339658 87.977 162.2360
5345.798829 87.893 162.7190
5384.536691 87.813 163.2610
5423.555263 87.737 163.8654
5462.856580 87.667 164.5327
5502.442691 87.603 165.2668
5542.315659 87.546 166.0659
5582.477563 87.497 166.9302
5622.930497 87.458 167.8551
5663.676569 87.431 168.8366
5704.717904 87.417 169.8673
5746.056642 87.416 170.9404
5787.694937 87.431 172.0493
5829.634960 87.461 173.1834
5871.878898 87.509 174.3322
5914.428953 87.575 175.4818
5957.287343 87.660 176.6165
6000.456303 87.765 177.7192
6043.938083 87.890 178.7689
6087.734950 88.035 179.7474
6131.849187 88.197 -179.3658
6176.283094 88.375 -178.5923
6221.038987 88.566 -177.9472
6266.119200 88.768 -177.4459
6311.526083 88.976 -177.0992
6357.262002 89.187 -176.9115
6403.329344 89.397 -176.8801
6449.730508 89.600 -176.9965
6496.467914 89.795 -177.2539
6543.543998 89.978 -177.6379
6590.961215 90.146 -178.1266
6638.722037 90.299 -178.6992
6686.828954 90.433 -179.3302
6735.284473 90.551 -179.9916
6784.091120 90.652 179.3438
6833.251441 90.739 178.6963
6882.767998 90.814 178.0900
6932.643372 90.880 177.5389
6982.880164 90.940 177.0486
7033.480992 90.998 176.6176
7084.448495 91.056 176.2421
7135.785329 91.118 175.9161
7187.494171 91.188 175.6288
7239.577717 91.266 175.3636
7292.038681 91.355 175.1069
7344.879799 91.456 174.8442
7398.103826 91.569 174.5565
7451.713536 91.696 174.2194
7505.711724 91.837 173.8068
7560.101205 91.992 173.2911
7614.884815 92.161 172.6418
7670.065409 92.341 171.8251
7725.645865 92.528 170.8084
7781.629080 92.717 169.5609
7838.017972 92.901 168.0545
7894.815481 93.071 166.2656
7952.024569 93.220 164.1770
8009.648217 93.345 161.7790
8067.689429 93.439 159.0782
8126.151233 93.496 156.0988
8185.036674 93.509 152.8865
8244.348824 93.472 149.5077
8304.090774 93.374 146.0469
8364.265639 93.206 142.5961
8424.876556 92.959 139.2464
8485.926684 92.636 136.0922
8547.419207 92.239 133.2118
8609.357330 91.780 130.6561
8671.744282 91.273 128.4685
8734.583316 90.732 126.6818
8797.877707 90.170 125.3071
8861.630756 89.596 124.3357
8925.845785 89.019 123.7424
8990.526143 88.444 123.4961
9055.675202 87.877 123.5697
9121.296357 87.323 123.9355
9187.393031 86.786 124.5683
9253.968668 86.267 125.4384
9321.026740 85.769 126.5225
9388.570742 85.292 127.7999
9456.604196 84.837 129.2508
9525.130648 84.403 130.8552
9594.153671 83.991 132.5941
9663.676863 83.600 134.4509
9733.703850 83.231 136.4150
9804.238280 82.883 138.4789
9875.283832 82.557 140.6367
9946.844210 82.254 142.8788
10018.923143 81.973 145.1996
10091.524390 81.714 147.5934
10164.651736 81.476 150.0548
10238.308993 81.259 152.5778
10312.500000 81.064 155.1586
10387.228626 80.892 157.7908
10462.498767 80.742 160.4690
10538.314345 80.615 163.1869
10614.679315 80.511 165.9406
10691.597657 80.430 168.7260
10769.073381 80.373 171.5338
10847.110526 80.340 174.3574
10925.713161 80.332 177.1877
11004.885382 80.349 -179.9811
11084.631318 80.391 -177.1552
11164.955126 80.461 -174.3470
11245.860993 80.559 -171.5650
11327.353138 80.685 -168.8223
11409.435808 80.839 -166.1404
11492.113283 81.020 -163.5412
11575.389873 81.229 -161.0468
11659.269920 81.462 -158.6634
11743.757796 81.720 -156.3810
11828.857906 82.004 -154.1954
11914.574686 82.319 -152.1261
12000.912606 82.667 -150.2306
12087.876166 83.050 -148.5840
12175.469900 83.460 -147.2501
12263.698373 83.890 -146.2780
12352.566187 84.332 -145.7039
12442.077974 84.773 -145.5574
12532.238400 85.202 -145.8603
12623.052165 85.606 -146.6169
12714.524005 85.969 -147.8069
