* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:19:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
478.654534 75.473 158.1677
482.123062 75.447 158.4471
485.616725 75.422 158.7284
489.135704 75.398 159.0123
492.680183 75.374 159.2987
496.250346 75.350 159.5882
499.846381 75.325 159.8789
503.468474 75.300 160.1694
507.116814 75.275 160.4600
510.791591 75.252 160.7507
514.492998 75.230 161.0419
518.221226 75.209 161.3392
521.976471 75.188 161.6399
525.758927 75.166 161.9314
529.568793 75.145 162.2131
533.406267 75.126 162.5071
537.271549 75.107 162.8171
541.164840 75.087 163.1286
545.086344 75.068 163.4410
549.036264 75.049 163.7543
553.014807 75.030 164.0658
557.022180 75.010 164.3769
561.058593 74.990 164.6896
565.124254 74.971 164.9906
569.219378 74.952 165.2877
573.344176 74.933 165.5994
577.498864 74.914 165.9249
581.683659 74.896 166.2498
585.898779 74.879 166.5681
590.144443 74.862 166.8810
594.420873 74.844 167.1871
598.728291 74.827 167.4918
603.066923 74.809 167.8052
607.436995 74.791 168.1295
611.838734 74.775 168.4525
616.272369 74.761 168.7660
620.738133 74.747 169.0820
625.236257 74.734 169.4106
629.766977 74.719 169.7508
634.330528 74.704 170.0944
638.927149 74.687 170.4338
643.557078 74.669 170.7702
648.220558 74.652 171.1058
652.917831 74.636 171.4442
657.649143 74.620 171.7924
662.414740 74.605 172.1529
667.214870 74.590 172.5236
672.049784 74.576 172.8945
676.919734 74.562 173.2657
681.824973 74.549 173.6350
686.765758 74.535 174.0061
691.742346 74.522 174.3817
696.754996 74.510 174.7592
701.803970 74.498 175.1367
706.889531 74.486 175.5106
712.011944 74.473 175.8836
717.171476 74.460 176.2588
722.368396 74.445 176.6411
727.602975 74.428 177.0401
732.875486 74.409 177.4749
738.186204 74.392 177.9581
743.535406 74.382 178.4892
748.923370 74.379 179.0395
754.350377 74.385 179.5742
759.816711 74.396 -179.9282
765.322656 74.409 -179.4682
770.868500 74.420 -179.0356
776.454531 74.430 -178.6166
782.081040 74.439 -178.1962
787.748322 74.449 -177.7696
793.456671 74.458 -177.3395
799.206385 74.468 -176.9141
804.997764 74.479 -176.4929
810.831110 74.489 -176.0736
816.706726 74.501 -175.6527
822.624920 74.512 -175.2275
828.585999 74.525 -174.7971
834.590275 74.539 -174.3615
840.638060 74.554 -173.9245
846.729670 74.570 -173.4881
852.865422 74.587 -173.0508
859.045636 74.605 -172.6104
865.270635 74.624 -172.1709
871.540743 74.644 -171.7319
877.856286 74.666 -171.2935
884.217595 74.690 -170.8554
890.625000 74.715 -170.4172
897.078836 74.741 -169.9808
903.579439 74.769 -169.5458
910.127148 74.799 -169.1135
916.722305 74.829 -168.6855
923.365252 74.861 -168.2637
930.056337 74.895 -167.8471
936.795909 74.930 -167.4336
943.584318 74.966 -167.0235
