* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:15:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
358.585738 76.634 147.6227
361.184198 76.601 147.8524
363.801488 76.568 148.0846
366.437743 76.536 148.3215
369.093102 76.503 148.5603
371.767703 76.470 148.8029
374.461685 76.437 149.0485
377.175189 76.404 149.2925
379.908356 76.371 149.5335
382.661328 76.338 149.7742
385.434250 76.305 150.0199
388.227265 76.273 150.2729
391.040520 76.242 150.5330
393.874161 76.210 150.7917
396.728335 76.179 151.0483
399.603192 76.149 151.3009
402.498882 76.118 151.5520
405.415555 76.088 151.8056
408.353363 76.058 152.0619
411.312460 76.028 152.3171
414.292999 75.998 152.5739
417.295137 75.968 152.8355
420.319030 75.940 153.0971
423.364835 75.912 153.3585
426.432711 75.884 153.6205
429.522818 75.856 153.8830
432.635318 75.828 154.1424
435.770371 75.799 154.4008
438.928143 75.771 154.6616
442.108797 75.743 154.9277
445.312500 75.717 155.2003
448.539418 75.692 155.4711
451.789719 75.665 155.7359
455.063574 75.637 156.0015
458.361152 75.609 156.2757
461.682626 75.583 156.5553
465.028169 75.558 156.8358
468.397955 75.533 157.1144
471.792159 75.509 157.3931
475.210960 75.485 157.6767
478.654534 75.461 157.9634
482.123062 75.435 158.2481
485.616725 75.410 158.5267
489.135704 75.383 158.8001
492.680183 75.357 159.0718
496.250346 75.331 159.3480
499.846381 75.304 159.6307
503.468474 75.277 159.9200
507.116814 75.250 160.2134
510.791591 75.223 160.5079
514.492998 75.198 160.8000
518.221226 75.173 161.0955
521.976471 75.150 161.3997
525.758927 75.128 161.7117
529.568793 75.106 162.0270
533.406267 75.084 162.3438
537.271549 75.062 162.6614
541.164840 75.041 162.9793
545.086344 75.020 163.2977
549.036264 74.999 163.6152
553.014807 74.979 163.9310
557.022180 74.959 164.2463
561.058593 74.939 164.5636
565.124254 74.919 164.8808
569.219378 74.899 165.1983
573.344176 74.879 165.5161
577.498864 74.859 165.8356
581.683659 74.840 166.1583
585.898779 74.822 166.4835
590.144443 74.803 166.8142
594.420873 74.783 167.1493
598.728291 74.764 167.4864
603.066923 74.744 167.8245
607.436995 74.725 168.1637
611.838734 74.707 168.5079
616.272369 74.690 168.8576
620.738133 74.673 169.2122
625.236257 74.656 169.5687
629.766977 74.639 169.9265
634.330528 74.623 170.2856
638.927149 74.607 170.6463
643.557078 74.592 171.0106
648.220558 74.578 171.3777
652.917831 74.564 171.7464
657.649143 74.550 172.1177
662.414740 74.536 172.4922
667.214870 74.524 172.8695
672.049784 74.514 173.2473
676.919734 74.504 173.6319
681.824973 74.495 174.0207
686.765758 74.486 174.4120
691.742346 74.476 174.8044
696.754996 74.467 175.1982
701.803970 74.459 175.5960
706.889531 74.451 175.9925
712.011944 74.443 176.3890
717.171476 74.436 176.7900
722.368396 74.429 177.1977
727.602975 74.424 177.6108
732.875486 74.420 178.0300
738.186204 74.416 178.4481
743.535406 74.414 178.8625
748.923370 74.413 179.2727
754.350377 74.412 179.6811
759.816711 74.411 -179.9121
765.322656 74.409 -179.5035
770.868500 74.407 -179.0848
776.454531 74.405 -178.6536
782.081040 74.405 -178.2095
787.748322 74.406 -177.7538
793.456671 74.408 -177.2881
799.206385 74.413 -176.8156
804.997764 74.419 -176.3353
810.831110 74.428 -175.8508
816.706726 74.441 -175.3668
822.624920 74.456 -174.8895
828.585999 74.473 -174.4264
834.590275 74.492 -173.9777
840.638060 74.510 -173.5388
846.729670 74.529 -173.1043
852.865422 74.548 -172.6703
859.045636 74.567 -172.2325
865.270635 74.587 -171.7930
871.540743 74.608 -171.3537
877.856286 74.630 -170.9167
884.217595 74.654 -170.4794
890.625000 74.679 -170.0369
897.078836 74.706 -169.5907
903.579439 74.734 -169.1467
910.127148 74.763 -168.7090
916.722305 74.792 -168.2749
923.365252 74.824 -167.8427
930.056337 74.857 -167.4130
