* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:40:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11.634442 88.548 169.0496
11.718750 88.555 168.9796
11.803669 88.561 168.9134
11.889203 88.567 168.8511
11.975357 88.571 168.7930
12.062136 88.575 168.7232
12.149543 88.577 168.6514
12.237583 88.578 168.5839
12.326262 88.578 168.5208
12.415583 88.578 168.4620
12.505552 88.577 168.4078
12.596172 88.576 168.3580
12.687449 88.574 168.3126
12.779387 88.572 168.2713
12.871992 88.570 168.2341
12.965268 88.566 168.2008
13.059220 88.562 168.1380
13.153852 88.558 168.0587
13.249170 88.552 167.9821
13.345179 88.547 167.9081
13.441884 88.540 167.8365
13.539289 88.534 167.7669
13.637401 88.527 167.6992
13.736223 88.520 167.6332
13.835761 88.512 167.5690
13.936021 88.505 167.5062
14.037007 88.496 167.4202
14.138725 88.488 167.2927
14.241180 88.478 167.1664
14.344377 88.469 167.0414
14.448323 88.458 166.9178
14.553021 88.448 166.7960
14.658478 88.436 166.6760
14.764700 88.425 166.5581
14.871691 88.413 166.4425
14.979457 88.402 166.3294
15.088005 88.391 166.1674
15.197339 88.380 165.9955
15.307465 88.369 165.8259
15.418389 88.358 165.6585
15.530117 88.347 165.4933
15.642655 88.337 165.3302
15.756008 88.326 165.1689
15.870182 88.316 165.0092
15.985184 88.307 164.8511
16.101019 88.298 164.6548
16.217694 88.290 164.4535
16.335214 88.284 164.2527
16.453586 88.277 164.0524
16.572815 88.271 163.8525
16.692909 88.265 163.6530
16.813872 88.259 163.4540
16.935713 88.253 163.2558
17.058436 88.249 163.0487
17.182048 88.245 162.8320
17.306556 88.241 162.6166
17.431967 88.238 162.4027
17.558286 88.234 162.1908
17.685521 88.231 161.9810
17.813677 88.228 161.7733
17.942762 88.225 161.5680
18.072783 88.224 161.3654
18.203746 88.223 161.1652
18.335658 88.223 160.9671
18.468526 88.222 160.7710
18.602356 88.222 160.5765
18.737156 88.223 160.3835
18.872934 88.223 160.1918
19.009695 88.223 160.0020
19.147447 88.224 159.8232
19.286197 88.225 159.6456
19.425953 88.225 159.4693
19.566721 88.226 159.2945
19.708510 88.226 159.1213
19.851326 88.226 158.9502
19.995177 88.225 158.7812
20.140070 88.224 158.6211
20.286013 88.222 158.4637
20.433014 88.220 158.3088
20.581080 88.217 158.1564
20.730219 88.214 158.0062
20.880439 88.210 157.8580
21.031747 88.206 157.7104
21.184152 88.201 157.5598
21.337661 88.195 157.4105
21.492282 88.189 157.2626
21.648024 88.181 157.1162
21.804895 88.174 156.9717
21.962902 88.165 156.8293
22.122054 88.155 156.6721
22.282360 88.144 156.5125
22.443827 88.132 156.3561
22.606464 88.120 156.2030
22.770280 88.108 156.0532
22.935283 88.095 155.9066
23.101481 88.082 155.7426
23.268884 88.069 155.5679
23.437500 88.056 155.3946
23.607338 88.042 155.2223
23.778406 88.029 155.0505
23.950714 88.015 154.8793
24.124271 88.002 154.6859
24.299086 87.989 154.4841
24.475167 87.975 154.2829
24.652524 87.962 154.0826
24.831166 87.949 153.8831
25.011103 87.937 153.6827
25.192344 87.925 153.4600
25.374898 87.914 153.2363
25.558775 87.903 153.0107
25.743984 87.893 152.7823
25.930536 87.883 152.5507
26.118439 87.873 152.3092
26.307704 87.864 152.0612
26.498341 87.854 151.8118
26.690359 87.843 151.5626
26.883768 87.832 151.3156
27.078579 87.820 151.0734
27.274801 87.808 150.8380
27.472446 87.796 150.6089
27.671522 87.784 150.3862
27.872042 87.772 150.1691
28.074014 87.762 149.9594
28.277450 87.751 149.7577
28.482360 87.742 149.5576
28.688755 87.733 149.3578
28.896645 87.724 149.1578
29.106042 87.714 148.9600
29.316957 87.704 148.7646
29.529400 87.694 148.5694
29.743382 87.684 148.3747
29.958915 87.673 148.1805
30.176009 87.662 147.9846
30.394677 87.650 147.7878
30.614929 87.637 147.5906
30.836778 87.624 147.3929
31.060234 87.611 147.1925
31.285309 87.596 146.9858
31.512015 87.580 146.7818
31.740364 87.564 146.5815
31.970368 87.547 146.3854
32.202039 87.530 146.1774
32.435388 87.514 145.9689
32.670428 87.498 145.7596
32.907171 87.483 145.5474
33.145630 87.467 145.3195
33.385817 87.452 145.0797
33.627745 87.435 144.8366
33.871425 87.418 144.5930
34.116871 87.399 144.3458
34.364096 87.380 144.0971
34.613113 87.362 143.8548
34.863934 87.343 143.6181
35.116572 87.326 143.3813
35.371041 87.310 143.1404
35.627354 87.294 142.8969
35.885525 87.279 142.6496
36.145566 87.263 142.3989
36.407492 87.247 142.1476
36.671316 87.229 141.8990
36.937051 87.211 141.6557
37.204712 87.194 141.4219
37.474313 87.176 141.1948
37.745867 87.159 140.9716
38.019389 87.143 140.7498
38.294893 87.127 140.5298
38.572394 87.111 140.3086
38.851905 87.094 140.0864
39.133442 87.078 139.8630
39.417019 87.061 139.6383
39.702651 87.043 139.4129
39.990353 87.026 139.1856
40.280140 87.007 138.9509
40.572026 86.988 138.7139
40.866028 86.968 138.4769
41.162160 86.947 138.2380
41.460438 86.925 138.0007
41.760877 86.902 137.7700
42.063494 86.880 137.5430
42.368303 86.859 137.3110
42.675322 86.838 137.0778
42.984565 86.818 136.8406
43.296048 86.798 136.5925
43.609789 86.778 136.3407
43.925804 86.757 136.0880
44.244108 86.735 135.8331
44.564719 86.714 135.5798
44.887654 86.692 135.3286
45.212928 86.672 135.0763
45.540560 86.651 134.8221
45.870565 86.631 134.5660
46.202962 86.610 134.3087
46.537768 86.589 134.0517
46.875000 86.568 133.7967
47.214676 86.547 133.5435
47.556813 86.526 133.2919
