* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
138.462981 90.347 140.1732
139.466340 90.301 140.0717
140.476971 90.257 139.9587
141.494925 90.213 139.8393
142.520256 90.167 139.7242
143.553016 90.121 139.6205
144.593260 90.073 139.5323
145.641043 90.023 139.4493
146.696418 89.972 139.3581
147.759441 89.920 139.2646
148.830166 89.868 139.1754
149.908651 89.814 139.0900
150.994951 89.762 139.0003
152.089123 89.709 138.9085
153.191223 89.658 138.8225
154.301310 89.608 138.7477
155.419441 89.559 138.6881
156.545674 89.512 138.6401
157.680069 89.465 138.5888
158.822683 89.418 138.5267
159.973578 89.370 138.4549
161.132813 89.321 138.3790
162.300447 89.267 138.2976
163.476543 89.209 138.2107
164.661162 89.150 138.1324
165.854364 89.092 138.0840
167.056213 89.036 138.0565
168.266772 88.980 138.0260
169.486102 88.923 137.9823
170.714268 88.867 137.9346
171.951334 88.810 137.8925
173.197364 88.755 137.8568
174.452424 88.703 137.8275
175.716578 88.650 137.8040
176.989893 88.590 137.7797
178.272434 88.520 137.7405
179.564270 88.448 137.6945
180.865467 88.376 137.6619
182.176092 88.302 137.6556
183.496216 88.223 137.6759
184.825905 88.140 137.7234
186.165229 88.053 137.8005
187.514259 87.964 137.9142
188.873065 87.869 138.0782
190.241717 87.768 138.3165
191.620287 87.665 138.6625
193.008847 87.563 139.1535
194.407468 87.470 139.8108
195.816225 87.396 140.6328
197.235190 87.355 141.5898
198.664438 87.360 142.6000
200.104042 87.417 143.5269
201.554078 87.516 144.2121
203.014622 87.631 144.5473
204.485750 87.735 144.5032
205.967538 87.813 144.1562
207.460064 87.856 143.7007
208.963405 87.870 143.3011
210.477640 87.867 142.9875
212.002848 87.859 142.7485
213.539108 87.859 142.5406
215.086500 87.870 142.3083
216.645105 87.883 142.0163
218.215005 87.887 141.6453
219.796281 87.876 141.2004
221.389015 87.848 140.7306
222.993292 87.804 140.2792
224.609193 87.750 139.8528
226.236804 87.690 139.4802
227.876209 87.627 139.2208
229.527494 87.560 139.0775
231.190745 87.489 138.9881
232.866048 87.414 138.8976
234.553491 87.339 138.8037
236.253163 87.267 138.7379
237.965150 87.198 138.7071
239.689544 87.130 138.6832
241.426433 87.064 138.6453
243.175909 86.999 138.5992
244.938062 86.935 138.5732
246.712984 86.872 138.5778
248.500768 86.809 138.5897
250.301507 86.748 138.6053
252.115295 86.691 138.6400
253.942226 86.635 138.6906
255.782396 86.579 138.7444
257.635901 86.524 138.8057
259.502837 86.468 138.8677
261.383301 86.410 138.9286
263.277392 86.354 138.9903
265.185209 86.303 139.0537
267.106850 86.255 139.1006
269.042417 86.204 139.1232
270.992009 86.146 139.1550
272.955729 86.087 139.2261
274.933678 86.035 139.3044
276.925961 85.989 139.3375
278.932681 85.946 139.3232
280.953942 85.904 139.2958
282.989850 85.861 139.3166
285.040511 85.811 139.3977
287.106032 85.751 139.4846
289.186521 85.689 139.5842
291.282086 85.634 139.7128
293.392836 85.584 139.8156
295.518881 85.532 139.8755
297.660333 85.478 139.9335
299.817302 85.422 140.0150
301.989902 85.368 140.1154
304.178245 85.316 140.2305
306.382446 85.268 140.3533
308.602620 85.224 140.4546
310.838882 85.180 140.5232
313.091348 85.131 140.5883
315.360137 85.078 140.6757
317.645367 85.026 140.7876
319.947156 84.975 140.9056
322.265625 84.924 141.0123
324.600895 84.871 141.1133
326.953086 84.815 141.2201
329.322323 84.755 141.3332
331.708729 84.695 141.4464
334.112427 84.635 141.5646
336.533543 84.578 141.6888
338.972204 84.524 141.8132
341.428536 84.474 141.9368
343.902668 84.425 142.0704
346.394729 84.377 142.2192
348.904848 84.331 142.3656
351.433156 84.285 142.4853
353.979786 84.240 142.5849
356.544869 84.194 142.7137
359.128540 84.146 142.8846
361.730934 84.095 143.0561
364.352185 84.042 143.2070
366.992431 83.987 143.3644
369.651810 83.931 143.5244
372.330459 83.875 143.6639
375.028519 83.821 143.7903
377.746130 83.769 143.9204
380.483434 83.716 144.0674
383.240574 83.664 144.2358
386.017693 83.614 144.4182
388.814937 83.566 144.6061
391.632450 83.517 144.7913
394.470380 83.467 144.9668
397.328875 83.415 145.1360
400.208084 83.362 145.3063
403.108157 83.308 145.4846
406.029245 83.253 145.6745
408.971500 83.198 145.8798
411.935076 83.142 146.1028
414.920127 83.091 146.3401
417.926810 83.044 146.5688
420.955280 83.001 146.7803
424.005695 82.956 146.9895
427.078215 82.911 147.2173
430.173000 82.868 147.4765
433.290211 82.826 147.7256
436.430010 82.785 147.9201
439.592562 82.743 148.0736
442.778031 82.700 148.2315
445.986583 82.656 148.4183
449.218386 82.611 148.6251
452.473607 82.563 148.8306
455.752418 82.514 149.0379
459.054987 82.466 149.2682
462.381489 82.417 149.5316
465.732096 82.366 149.8063
469.106983 82.311 150.0529
472.506325 82.257 150.2725
475.930301 82.207 150.5091
479.379088 82.160 150.7736
482.852867 82.113 151.0405
486.351817 82.066 151.2996
489.876123 82.019 151.5428
493.425968 81.974 151.7823
497.001536 81.931 152.0333
500.603014 81.887 152.2965
504.230589 81.842 152.5616
507.884452 81.798 152.8289
511.564792 81.754 153.1190
515.271802 81.710 153.4374
519.005673 81.664 153.7564
522.766602 81.616 154.0468
526.554785 81.570 154.3246
530.370418 81.525 154.6098
534.213700 81.481 154.8979
538.084833 81.438 155.1902
541.984018 81.395 155.4892
545.911457 81.351 155.7959
549.867357 81.307 156.1042
553.851922 81.263 156.4180
557.865362 81.219 156.7361
561.907884 81.176 157.0556
565.979700 81.132 157.3784
570.081022 81.089 157.7065
574.212064 81.045 158.0366
578.373042 81.003 158.3674
582.564171 80.961 158.7039
586.785671 80.921 159.0438
591.037762 80.880 159.3755
595.320665 80.840 159.7026
599.634604 80.800 160.0428
603.979804 80.759 160.4037
608.356491 80.719 160.7758
612.764893 80.679 161.1527
617.205240 80.640 161.5350
621.677763 80.602 161.9160
626.182696 80.564 162.2890
630.720274 80.527 162.6573
635.290733 80.489 163.0311
639.894312 80.450 163.4181
644.531250 80.411 163.8197
649.201789 80.373 164.2299
653.906173 80.334 164.6418
658.644647 80.297 165.0508
663.417457 80.260 165.4592
668.224854 80.224 165.8733
673.067086 80.189 166.2963
677.944408 80.155 166.7282
682.857073 80.120 167.1579
687.805336 80.086 167.5828
692.789457 80.053 168.0060
697.809695 80.022 168.4358
702.866312 79.992 168.8806
707.959571 79.962 169.3354
713.089738 79.932 169.7938
718.257080 79.902 170.2514
723.461867 79.873 170.7122
728.704370 79.844 171.1741
733.984862 79.815 171.6395
739.303619 79.787 172.1102
744.660918 79.761 172.5923
750.057038 79.735 173.0829
755.492260 79.710 173.5773
760.966869 79.687 174.0681
766.481148 79.664 174.5535
772.035387 79.642 175.0436
777.629873 79.620 175.5461
783.264900 79.598 176.0644
788.940760 79.577 176.5893
794.657750 79.557 177.1152
800.416168 79.538 177.6390
806.216313 79.520 178.1611
812.058489 79.503 178.6832
817.943000 79.488 179.2096
823.870152 79.474 179.7438
829.840255 79.461 -179.7157
835.853619 79.450 -179.1740
841.910559 79.440 -178.6323
848.011390 79.431 -178.0873
854.156430 79.424 -177.5375
860.346000 79.418 -176.9824
866.580422 79.413 -176.4227
872.860020 79.409 -175.8653
879.185124 79.406 -175.3143
885.556062 79.406 -174.7628
891.973166 79.406 -174.2058
898.436771 79.406 -173.6482
904.947215 79.409 -173.0915
911.504835 79.414 -172.5338
918.109975 79.422 -171.9809
924.762978 79.429 -171.4350
931.464192 79.437 -170.8865
938.213966 79.445 -170.3306
945.012651 79.455 -169.7748
951.860602 79.467 -169.2253
958.758176 79.483 -168.6791
965.705733 79.500 -168.1344
972.703635 79.517 -167.5953
979.752246 79.535 -167.0625
986.851935 79.554 -166.5358
994.003071 79.575 -166.0185
1001.206027 79.598 -165.5147
1008.461179 79.621 -165.0197
1015.768904 79.645 -164.5277
1023.129584 79.668 -164.0370
1030.543603 79.692 -163.5472
1038.011347 79.716 -163.0631
1045.533205 79.742 -162.5880
1053.109569 79.768 -162.1208
1060.740836 79.795 -161.6607
1068.427401 79.824 -161.2122
1076.169666 79.853 -160.7764
1083.968035 79.883 -160.3513
1091.822915 79.912 -159.9318
1099.734713 79.941 -159.5182
1107.703844 79.970 -159.1163
1115.730723 79.999 -158.7316
1123.815768 80.028 -158.3624
1131.959400 80.056 -158.0083
1140.162045 80.082 -157.6661
1148.424129 80.105 -157.3352
1156.746083 80.122 -157.0105
1165.128342 80.134 -156.6779
1173.571343 80.141 -156.3121
1182.075524 80.145 -155.8893
1190.641331 80.153 -155.4093
1199.269209 80.166 -154.8919
1207.959608 80.186 -154.3607
1216.712981 80.212 -153.8372
1225.529785 80.244 -153.3448
1234.410479 80.278 -152.8939
1243.355526 80.313 -152.4835
1252.365393 80.347 -152.1068
1261.440549 80.378 -151.7489
1270.581467 80.407 -151.3956
1279.788624 80.435 -151.0390
1289.062500 80.461 -150.6785
1298.403578 80.486 -150.3160
1307.812346 80.510 -149.9505
1317.289293 80.532 -149.5801
1326.834914 80.554 -149.2040
1336.449707 80.576 -148.8217
1346.134173 80.597 -148.4369
1355.888816 80.617 -148.0491
1365.714145 80.637 -147.6572
1375.610673 80.657 -147.2633
1385.578915 80.677 -146.8665
1395.619391 80.696 -146.4636
1405.732624 80.714 -146.0504
1415.919142 80.732 -145.6280
