* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 15, 2025 5:24:52 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Bluemi unit
* Measurement: R Chopin (AEX07)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
291.282086 83.917 164.0978
293.392836 83.909 164.4464
295.518881 83.905 164.8654
297.660333 83.900 165.3918
299.817302 83.897 165.9557
301.989902 83.904 166.4687
304.178245 83.920 166.9193
306.382446 83.937 167.3331
308.602620 83.955 167.7599
310.838882 83.981 168.2465
313.091348 84.018 168.7353
315.360137 84.061 169.1417
317.645367 84.102 169.4772
319.947156 84.141 169.7799
322.265625 84.173 170.0301
324.600895 84.195 170.1779
326.953086 84.209 170.2462
329.322323 84.218 170.3029
331.708729 84.224 170.3987
334.112427 84.230 170.5399
336.533543 84.237 170.7144
338.972204 84.244 170.9114
341.428536 84.248 171.1289
343.902668 84.252 171.3527
346.394729 84.258 171.5742
348.904848 84.268 171.8061
351.433156 84.279 172.0443
353.979786 84.290 172.2655
356.544869 84.300 172.4729
359.128540 84.310 172.6910
361.730934 84.320 172.9243
364.352185 84.330 173.1574
366.992431 84.337 173.3822
369.651810 84.343 173.6048
372.330459 84.350 173.8362
375.028519 84.359 174.0720
377.746130 84.368 174.3035
380.483434 84.377 174.5243
383.240574 84.386 174.7335
386.017693 84.393 174.9406
388.814937 84.402 175.1521
391.632450 84.414 175.3652
394.470380 84.426 175.5698
397.328875 84.440 175.7710
400.208084 84.452 175.9708
403.108157 84.463 176.1685
406.029245 84.473 176.3649
408.971500 84.483 176.5616
411.935076 84.493 176.7581
414.920127 84.504 176.9528
417.926810 84.514 177.1426
420.955280 84.525 177.3259
424.005695 84.536 177.5077
427.078215 84.547 177.6865
430.173000 84.558 177.8641
433.290211 84.569 178.0420
436.430010 84.579 178.2224
439.592562 84.588 178.4064
442.778031 84.598 178.5895
445.986583 84.608 178.7683
449.218386 84.619 178.9435
452.473607 84.629 179.1166
455.752418 84.639 179.2887
459.054987 84.648 179.4622
462.381489 84.657 179.6351
465.732096 84.667 179.8043
469.106983 84.676 179.9667
472.506325 84.685 -179.8753
475.930301 84.695 -179.7158
479.379088 84.705 -179.5444
482.852867 84.717 -179.3496
486.351817 84.733 -179.1309
489.876123 84.751 -178.9117
493.425968 84.767 -178.7228
497.001536 84.776 -178.5813
500.603014 84.780 -178.4757
504.230589 84.784 -178.3726
507.884452 84.791 -178.2477
511.564792 84.799 -178.1046
515.271802 84.810 -177.9520
519.005673 84.822 -177.7847
522.766602 84.834 -177.6160
526.554785 84.844 -177.4607
530.370418 84.852 -177.3191
534.213700 84.859 -177.1819
538.084833 84.866 -177.0398
541.984018 84.872 -176.8893
545.911457 84.879 -176.7283
549.867357 84.886 -176.5618
553.851922 84.894 -176.3927
557.865362 84.903 -176.2281
561.907884 84.912 -176.0687
565.979700 84.921 -175.9118
570.081022 84.930 -175.7529
574.212064 84.939 -175.5938
578.373042 84.949 -175.4375
582.564171 84.959 -175.2851
586.785671 84.969 -175.1382
591.037762 84.980 -174.9939
595.320665 84.991 -174.8488
599.634604 85.002 -174.7044
603.979804 85.010 -174.5573
608.356491 85.018 -174.4071
612.764893 85.025 -174.2555
617.205240 85.032 -174.1035
621.677763 85.038 -173.9567
626.182696 85.044 -173.8206
630.720274 85.048 -173.6947
635.290733 85.050 -173.5670
639.894312 85.051 -173.4240
644.531250 85.053 -173.2785
649.201789 85.054 -173.1368
653.906173 85.052 -172.9719
658.644647 85.050 -172.7715
663.417457 85.051 -172.5701
668.224854 85.053 -172.3936
673.067086 85.057 -172.2106
677.944408 85.066 -171.9905
682.857073 85.079 -171.7336
687.805336 85.092 -171.4553
692.789457 85.102 -171.1875
697.809695 85.106 -170.9486
702.866312 85.109 -170.7233
707.959571 85.115 -170.4908
713.089738 85.124 -170.2491
718.257080 85.138 -170.0063
723.461867 85.152 -169.7611
728.704370 85.165 -169.5157
733.984862 85.177 -169.2681
739.303619 85.189 -169.0205
744.660918 85.202 -168.7704
750.057038 85.216 -168.5191
755.492260 85.229 -168.2705
760.966869 85.245 -168.0240
766.481148 85.262 -167.7754
772.035387 85.279 -167.5260
777.629873 85.296 -167.2828
783.264900 85.314 -167.0446
788.940760 85.333 -166.8064
794.657750 85.355 -166.5618
800.416168 85.378 -166.3113
806.216313 85.401 -166.0564
812.058489 85.423 -165.7960
817.943000 85.447 -165.5311
823.870152 85.471 -165.2662
829.840255 85.496 -165.0023
835.853619 85.521 -164.7381
841.910559 85.546 -164.4713
848.011390 85.573 -164.1990
854.156430 85.600 -163.9193
860.346000 85.627 -163.6398
866.580422 85.657 -163.3745
872.860020 85.687 -163.1205
879.185124 85.719 -162.8671
885.556062 85.753 -162.6043
891.973166 85.788 -162.3344
898.436771 85.825 -162.0623
904.947215 85.862 -161.7932
911.504835 85.900 -161.5326
918.109975 85.938 -161.2803
924.762978 85.979 -161.0254
931.464192 86.023 -160.7668
938.213966 86.070 -160.5149
945.012651 86.116 -160.2723
951.860602 86.163 -160.0374
958.758176 86.211 -159.8074
965.705733 86.260 -159.5800
972.703635 86.310 -159.3556
979.752246 86.362 -159.1399
986.851935 86.415 -158.9372
994.003071 86.469 -158.7458
1001.206027 86.525 -158.5627
1008.461179 86.581 -158.3855
1015.768904 86.638 -158.2129
1023.129584 86.695 -158.0473
1030.543603 86.753 -157.8920
1038.011347 86.811 -157.7512
1045.533205 86.871 -157.6248
1053.109569 86.931 -157.5101
1060.740836 86.992 -157.4059
1068.427401 87.054 -157.3139
1076.169666 87.116 -157.2320
1083.968035 87.178 -157.1629
1091.822915 87.240 -157.1050
1099.734713 87.302 -157.0537
1107.703844 87.364 -157.0110
1115.730723 87.427 -156.9826
1123.815768 87.488 -156.9683
1131.959400 87.550 -156.9663
1140.162045 87.610 -156.9703
1148.424129 87.670 -156.9814
1156.746083 87.729 -157.0036
1165.128342 87.788 -157.0378
1173.571343 87.844 -157.0813
1182.075524 87.900 -157.1312
1190.641331 87.954 -157.1875
1199.269209 88.006 -157.2489
1207.959608 88.059 -157.3163
1216.712981 88.111 -157.3912
1225.529785 88.162 -157.4742
1234.410479 88.213 -157.5618
1243.355526 88.262 -157.6527
1252.365393 88.310 -157.7463
1261.440549 88.357 -157.8435
1270.581467 88.404 -157.9438
1279.788624 88.450 -158.0461
1289.062500 88.495 -158.1519
1298.403578 88.539 -158.2636
1307.812346 88.582 -158.3800
1317.289293 88.624 -158.4968
1326.834914 88.665 -158.6126
1336.449707 88.705 -158.7267
1346.134173 88.744 -158.8390
1355.888816 88.781 -158.9497
1365.714145 88.818 -159.0591
1375.610673 88.854 -159.1684
1385.578915 88.890 -159.2784
1395.619391 88.924 -159.3882
1405.732624 88.957 -159.4932
1415.919142 88.989 -159.5913
1426.179476 89.019 -159.6850
1436.514160 89.049 -159.7769
1446.923734 89.080 -159.8669
1457.408740 89.111 -159.9546
1467.969724 89.141 -160.0363
1478.607238 89.171 -160.1129
1489.321836 89.201 -160.1876
1500.114076 89.230 -160.2598
1510.984521 89.260 -160.3273
1521.933737 89.290 -160.3860
1532.962297 89.319 -160.4372
1544.070773 89.349 -160.4826
1555.259747 89.378 -160.5199
1566.529800 89.409 -160.5487
1577.881521 89.439 -160.5658
1589.315501 89.471 -160.5737
1600.832336 89.504 -160.5754
1612.432627 89.539 -160.5773
1624.116978 89.575 -160.5840
1635.886000 89.612 -160.5983
1647.740304 89.650 -160.6140
1659.680509 89.688 -160.6232
1671.707238 89.727 -160.6229
1683.821118 89.768 -160.6152
1696.022780 89.811 -160.6065
1708.312860 89.858 -160.6048
1720.692000 89.909 -160.6175
1733.160843 89.961 -160.6496
1745.720041 90.014 -160.7012
1758.370248 90.067 -160.7697
1771.112124 90.119 -160.8516
1783.946332 90.171 -160.9466
1796.873543 90.222 -161.0556
1809.894429 90.273 -161.1762
1823.009670 90.324 -161.3023
1836.219950 90.373 -161.4332
1849.525956 90.421 -161.5642
1862.928384 90.467 -161.6922
1876.427931 90.513 -161.8170
1890.025301 90.559 -161.9414
1903.721204 90.606 -162.0679
1917.516352 90.653 -162.1996
1931.411466 90.701 -162.3343
1945.407270 90.749 -162.4696
1959.504493 90.798 -162.6042
1973.703870 90.846 -162.7411
1988.006142 90.895 -162.8856
2002.412054 90.945 -163.0394
2016.922357 90.995 -163.1993
2031.537808 91.046 -163.3654
2046.259169 91.096 -163.5366
2061.087206 91.146 -163.7127
2076.022694 91.197 -163.8939
2091.066410 91.247 -164.0772
2106.219139 91.298 -164.2655
2121.481671 91.349 -164.4573
2136.854802 91.401 -164.6528
2152.339333 91.453 -164.8504
2167.936071 91.506 -165.0535
2183.645829 91.560 -165.2618
2199.469427 91.615 -165.4801
2215.407689 91.671 -165.7155
2231.461446 91.727 -165.9693
2247.631536 91.784 -166.2379
2263.918800 91.842 -166.5222
2280.324089 91.899 -166.8222
2296.848258 91.956 -167.1357
2313.492167 92.012 -167.4617
2330.256685 92.066 -167.8016
2347.142685 92.120 -168.1570
2364.151049 92.172 -168.5236
2381.282662 92.224 -168.9018
2398.538418 92.274 -169.2908
2415.919216 92.322 -169.6921
2433.425962 92.370 -170.1048
2451.059570 92.417 -170.5298
2468.820958 92.463 -170.9669
2486.711052 92.507 -171.4156
2504.730786 92.551 -171.8748
2522.881098 92.593 -172.3456
2541.162934 92.634 -172.8276
2559.577248 92.673 -173.3241
2578.125000 92.710 -173.8327
2596.807157 92.745 -174.3506
2615.624692 92.778 -174.8762
2634.578586 92.808 -175.4129
2653.669829 92.836 -175.9615
2672.899414 92.862 -176.5196
2692.268345 92.885 -177.0825
2711.777632 92.904 -177.6524
2731.428290 92.921 -178.2305
2751.221345 92.936 -178.8169
2771.157829 92.948 -179.4092
2791.238781 92.957 179.9955
2811.465248 92.964 179.3976
2831.838284 92.968 178.7970
2852.358952 92.969 178.1924
2873.028321 92.967 177.5861
2893.847468 92.962 176.9794
2914.817480 92.954 176.3732
2935.939449 92.943 175.7668
2957.214476 92.929 175.1599
2978.643672 92.913 174.5541
3000.228152 92.893 173.9508
3021.969041 92.871 173.3471
3043.867475 92.846 172.7479
3065.924593 92.818 172.1552
3088.141547 92.786 171.5715
3110.519493 92.752 170.9973
3133.059600 92.715 170.4295
3155.763041 92.677 169.8716
3178.631001 92.636 169.3237
3201.664672 92.592 168.7908
3224.865254 92.545 168.2732
3248.233957 92.496 167.7696
3271.771999 92.446 167.2796
3295.480608 92.393 166.8043
3319.361019 92.339 166.3449
3343.414477 92.282 165.9019
3367.642236 92.224 165.4758
3392.045560 92.164 165.0664
3416.625721 92.102 164.6761
3441.383999 92.039 164.3047
