* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:16:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
169.486102 86.002 144.2205
170.714268 85.945 144.1772
171.951334 85.886 144.1541
173.197364 85.825 144.1478
174.452424 85.761 144.1522
175.716578 85.695 144.1686
176.989893 85.625 144.2113
178.272434 85.555 144.2735
179.564270 85.485 144.3392
180.865467 85.415 144.4066
182.176092 85.344 144.4865
183.496216 85.271 144.5844
184.825905 85.194 144.6879
186.165229 85.112 144.7850
187.514259 85.024 144.9046
188.873065 84.926 145.0852
190.241717 84.817 145.3537
191.620287 84.700 145.7311
193.008847 84.578 146.2332
194.407468 84.453 146.9074
195.816225 84.335 147.8763
197.235190 84.251 149.2376
198.664438 84.237 150.9221
200.104042 84.311 152.6537
201.554078 84.475 154.0805
203.014622 84.714 154.9502
204.485750 84.991 155.0861
205.967538 85.253 154.4389
207.460064 85.448 153.2596
208.963405 85.555 151.9525
210.477640 85.588 150.7870
212.002848 85.569 149.8753
213.539108 85.513 149.2702
215.086500 85.427 148.9004
216.645105 85.325 148.6362
218.215005 85.224 148.3234
219.796281 85.134 147.8710
221.389015 85.057 147.4291
222.993292 84.979 147.1486
224.609193 84.894 147.0382
226.236804 84.807 146.9936
227.876209 84.727 146.9405
229.527494 84.658 146.9212
231.190745 84.597 146.9512
232.866048 84.536 147.0374
234.553491 84.462 147.1796
236.253163 84.378 147.2564
237.965150 84.300 147.2680
239.689544 84.238 147.2965
241.426433 84.185 147.4004
243.175909 84.131 147.5441
244.938062 84.076 147.6457
246.712984 84.025 147.6796
248.500768 83.980 147.7040
250.301507 83.934 147.7432
252.115295 83.885 147.7582
253.942226 83.832 147.7550
255.782396 83.782 147.7418
257.635901 83.734 147.7249
259.502837 83.684 147.7170
261.383301 83.632 147.7294
263.277392 83.577 147.7775
265.185209 83.520 147.8546
267.106850 83.464 147.9409
269.042417 83.408 148.0266
270.992009 83.353 148.1105
272.955729 83.303 148.1819
274.933678 83.254 148.2542
276.925961 83.200 148.3577
278.932681 83.141 148.4871
280.953942 83.084 148.6217
282.989850 83.031 148.7561
285.040511 82.982 148.8862
287.106032 82.932 149.0159
289.186521 82.880 149.1409
291.282086 82.824 149.2448
293.392836 82.770 149.3369
295.518881 82.716 149.4529
297.660333 82.661 149.5974
299.817302 82.605 149.7491
301.989902 82.550 149.8928
304.178245 82.496 150.0300
306.382446 82.446 150.1821
308.602620 82.398 150.3610
310.838882 82.349 150.5421
313.091348 82.297 150.6991
315.360137 82.247 150.8534
317.645367 82.196 151.0317
319.947156 82.142 151.2263
322.265625 82.085 151.4097
324.600895 82.030 151.5898
326.953086 81.976 151.7736
329.322323 81.923 151.9512
331.708729 81.869 152.1252
334.112427 81.816 152.3042
336.533543 81.765 152.4929
338.972204 81.714 152.6895
341.428536 81.663 152.8808
343.902668 81.613 153.0696
346.394729 81.564 153.2700
348.904848 81.514 153.4872
351.433156 81.466 153.7147
353.979786 81.417 153.9533
356.544869 81.366 154.1902
359.128540 81.312 154.3661
361.730934 81.258 154.4632
364.352185 81.209 154.5841
366.992431 81.162 154.8399
369.651810 81.112 155.1781
372.330459 81.061 155.4886
375.028519 81.010 155.7612
377.746130 80.956 156.0147
380.483434 80.903 156.2636
383.240574 80.853 156.5180
386.017693 80.804 156.7703
388.814937 80.755 157.0132
391.632450 80.705 157.2584
394.470380 80.654 157.4977
397.328875 80.604 157.7335
400.208084 80.554 157.9757
403.108157 80.506 158.2367
406.029245 80.458 158.5108
408.971500 80.410 158.7787
411.935076 80.359 159.0385
414.920127 80.307 159.3263
417.926810 80.255 159.6566
420.955280 80.205 160.0028
424.005695 80.156 160.3390
427.078215 80.107 160.6591
430.173000 80.059 160.9587
433.290211 80.009 161.2349
436.430010 79.958 161.5033
439.592562 79.909 161.7844
442.778031 79.861 162.0837
445.986583 79.814 162.3941
449.218386 79.766 162.7098
452.473607 79.718 163.0305
455.752418 79.670 163.3590
459.054987 79.622 163.7026
462.381489 79.573 164.0540
465.732096 79.523 164.4036
469.106983 79.473 164.7452
472.506325 79.423 165.0816
475.930301 79.374 165.4348
479.379088 79.329 165.7930
482.852867 79.287 166.1508
486.351817 79.245 166.5282
489.876123 79.197 166.9217
493.425968 79.144 167.3018
497.001536 79.090 167.6396
500.603014 79.040 167.9620
504.230589 78.995 168.3110
507.884452 78.951 168.6823
511.564792 78.906 169.0669
515.271802 78.861 169.4607
519.005673 78.816 169.8629
522.766602 78.772 170.2728
526.554785 78.727 170.6862
530.370418 78.681 171.0991
534.213700 78.635 171.5104
538.084833 78.589 171.9346
541.984018 78.545 172.3682
545.911457 78.503 172.7980
549.867357 78.462 173.2215
553.851922 78.421 173.6526
557.865362 78.377 174.0929
561.907884 78.331 174.5375
565.979700 78.286 174.9866
570.081022 78.241 175.4362
574.212064 78.198 175.8846
578.373042 78.153 176.3372
582.564171 78.108 176.8024
586.785671 78.065 177.2801
591.037762 78.023 177.7626
595.320665 77.981 178.2446
599.634604 77.940 178.7254
603.979804 77.899 179.2108
608.356491 77.858 179.7043
612.764893 77.817 -179.7969
617.205240 77.778 -179.2930
621.677763 77.739 -178.7824
626.182696 77.700 -178.2650
630.720274 77.660 -177.7399
635.290733 77.620 -177.2091
639.894312 77.579 -176.6747
644.531250 77.539 -176.1387
649.201789 77.498 -175.6020
653.906173 77.459 -175.0602
658.644647 77.420 -174.5101
663.417457 77.383 -173.9509
668.224854 77.347 -173.3826
673.067086 77.312 -172.8107
677.944408 77.277 -172.2350
682.857073 77.243 -171.6592
687.805336 77.210 -171.0799
692.789457 77.178 -170.4992
697.809695 77.145 -169.9168
702.866312 77.111 -169.3241
707.959571 77.077 -168.7144
713.089738 77.044 -168.0887
718.257080 77.012 -167.4583
723.461867 76.981 -166.8284
728.704370 76.951 -166.1966
733.984862 76.921 -165.5571
739.303619 76.892 -164.9144
744.660918 76.864 -164.2701
750.057038 76.837 -163.6245
755.492260 76.810 -162.9755
760.966869 76.784 -162.3190
766.481148 76.759 -161.6513
772.035387 76.735 -160.9731
777.629873 76.713 -160.2906
783.264900 76.690 -159.6044
788.940760 76.668 -158.9152
794.657750 76.647 -158.2184
800.416168 76.628 -157.5121
806.216313 76.610 -156.7951
812.058489 76.593 -156.0757
817.943000 76.576 -155.3615
823.870152 76.560 -154.6464
829.840255 76.546 -153.9225
835.853619 76.533 -153.1879
841.910559 76.522 -152.4440
848.011390 76.512 -151.6955
854.156430 76.504 -150.9485
860.346000 76.496 -150.2055
866.580422 76.490 -149.4623
872.860020 76.484 -148.7127
879.185124 76.479 -147.9555
885.556062 76.475 -147.1920
891.973166 76.472 -146.4266
898.436771 76.470 -145.6616
904.947215 76.470 -144.8966
911.504835 76.473 -144.1313
918.109975 76.477 -143.3672
924.762978 76.482 -142.6002
931.464192 76.488 -141.8295
938.213966 76.496 -141.0595
945.012651 76.506 -140.2934
951.860602 76.516 -139.5293
958.758176 76.528 -138.7661
965.705733 76.542 -138.0069
972.703635 76.556 -137.2495
979.752246 76.570 -136.4904
986.851935 76.586 -135.7278
994.003071 76.602 -134.9645
1001.206027 76.621 -134.2111
1008.461179 76.642 -133.4706
1015.768904 76.664 -132.7370
1023.129584 76.686 -132.0046
1030.543603 76.709 -131.2705
1038.011347 76.733 -130.5393
1045.533205 76.757 -129.8156
1053.109569 76.782 -129.1012
1060.740836 76.807 -128.3947
1068.427401 76.832 -127.6940
1076.169666 76.858 -126.9959
1083.968035 76.884 -126.3019
1091.822915 76.911 -125.6097
1099.734713 76.938 -124.9202
1107.703844 76.964 -124.2374
1115.730723 76.991 -123.5621
1123.815768 77.016 -122.8909
1131.959400 77.042 -122.2247
1140.162045 77.067 -121.5614
1148.424129 77.091 -120.9023
1156.746083 77.114 -120.2468
1165.128342 77.137 -119.5900
1173.571343 77.160 -118.9286
1182.075524 77.183 -118.2665
1190.641331 77.205 -117.6083
1199.269209 77.226 -116.9498
1207.959608 77.247 -116.2881
1216.712981 77.267 -115.6263
1225.529785 77.287 -114.9703
1234.410479 77.307 -114.3178
1243.355526 77.326 -113.6587
1252.365393 77.343 -112.9858
1261.440549 77.358 -112.3029
1270.581467 77.373 -111.6122
1279.788624 77.386 -110.9145
1289.062500 77.400 -110.2122
1298.403578 77.414 -109.5051
1307.812346 77.426 -108.7900
1317.289293 77.438 -108.0624
1326.834914 77.448 -107.3181
1336.449707 77.457 -106.5568
1346.134173 77.464 -105.7781
1355.888816 77.471 -104.9712
1365.714145 77.476 -104.1183
1375.610673 77.481 -103.2000
1385.578915 77.488 -102.2033
1395.619391 77.503 -101.1226
1405.732624 77.536 -99.9605
1415.919142 77.596 -98.7553
1426.179476 77.688 -97.6067
1436.514160 77.805 -96.6548
1446.923734 77.927 -95.9987
1457.408740 78.030 -95.6189
1467.969724 78.099 -95.3823
1478.607238 78.134 -95.1385
1489.321836 78.144 -94.7951
1500.114076 78.141 -94.3257
1510.984521 78.135 -93.7437
1521.933737 78.129 -93.0752
1532.962297 78.126 -92.3471
1544.070773 78.127 -91.5762
1555.259747 78.131 -90.7696
1566.529800 78.138 -89.9375
1577.881521 78.148 -89.0882
1589.315501 78.159 -88.2280
1600.832336 78.171 -87.3555
1612.432627 78.185 -86.4701
1624.116978 78.200 -85.5707
1635.886000 78.216 -84.6604
1647.740304 78.234 -83.7433
1659.680509 78.255 -82.8213
1671.707238 78.279 -81.8920
1683.821118 78.303 -80.9497
1696.022780 78.328 -79.9917
1708.312860 78.354 -79.0216
1720.692000 78.381 -78.0465
1733.160843 78.409 -77.0681
1745.720041 78.439 -76.0826
1758.370248 78.470 -75.0879
1771.112124 78.501 -74.0820
1783.946332 78.533 -73.0637
1796.873543 78.565 -72.0348
1809.894429 78.598 -70.9964
1823.009670 78.632 -69.9471
1836.219950 78.669 -68.8902
1849.525956 78.706 -67.8248
1862.928384 78.744 -66.7499
1876.427931 78.783 -65.6641
1890.025301 78.822 -64.5663
1903.721204 78.862 -63.4536
1917.516352 78.904 -62.3267
1931.411466 78.947 -61.1869
1945.407270 78.991 -60.0361
1959.504493 79.038 -58.8716
1973.703870 79.085 -57.6895
1988.006142 79.132 -56.4878
2002.412054 79.181 -55.2671
2016.922357 79.231 -54.0272
2031.537808 79.283 -52.7706
2046.259169 79.337 -51.4921
2061.087206 79.393 -50.1858
2076.022694 79.451 -48.8495
2091.066410 79.511 -47.4789
2106.219139 79.575 -46.0741
2121.481671 79.644 -44.6315
2136.854802 79.717 -43.1523
2152.339333 79.795 -41.6322
2167.936071 79.879 -40.0678
2183.645829 79.971 -38.4544
2199.469427 80.074 -36.7935
2215.407689 80.189 -35.0896
2231.461446 80.319 -33.3455
2247.631536 80.467 -31.5701
2263.918800 80.634 -29.7867
2280.324089 80.823 -28.0243
2296.848258 81.034 -26.3181
2313.492167 81.267 -24.7063
2330.256685 81.520 -23.2263
2347.142685 81.789 -21.9129
2364.151049 82.066 -20.7907
2381.282662 82.345 -19.8721
2398.538418 82.616 -19.1438
2415.919216 82.872 -18.5769
2433.425962 83.109 -18.1354
2451.059570 83.325 -17.7796
2468.820958 83.520 -17.4674
2486.711052 83.696 -17.1609
2504.730786 83.855 -16.8330
2522.881098 84.000 -16.4658
2541.162934 84.134 -16.0445
2559.577248 84.259 -15.5650
2578.125000 84.379 -15.0264
2596.807157 84.496 -14.4298
2615.624692 84.612 -13.7746
2634.578586 84.728 -13.0646
2653.669829 84.846 -12.3053
2672.899414 84.966 -11.5048
2692.268345 85.090 -10.6677
2711.777632 85.219 -9.8005
2731.428290 85.352 -8.9057
2751.221345 85.491 -7.9882
2771.157829 85.635 -7.0566
2791.238781 85.787 -6.1195
2811.465248 85.944 -5.1844
2831.838284 86.108 -4.2585
2852.358952 86.278 -3.3488
2873.028321 86.452 -2.4514
2893.847468 86.630 -1.5631
2914.817480 86.812 -0.6894
2935.939449 87.000 0.1588
2957.214476 87.194 0.9761
2978.643672 87.392 1.7614
3000.228152 87.592 2.5121
3021.969041 87.796 3.2231
3043.867475 88.001 3.8974
3065.924593 88.207 4.5367
3088.141547 88.415 5.1463
3110.519493 88.622 5.7300
3133.059600 88.829 6.2846
3155.763041 89.038 6.8123
3178.631001 89.247 7.3147
3201.664672 89.456 7.8003
3224.865254 89.666 8.2724
3248.233957 89.879 8.7306
3271.771999 90.095 9.1732
3295.480608 90.317 9.5951
3319.361019 90.547 9.9820
3343.414477 90.785 10.3119
3367.642236 91.030 10.5620
3392.045560 91.279 10.7128
3416.625721 91.530 10.7536
3441.383999 91.778 10.6791
3466.321686 92.019 10.4921
3491.440082 92.253 10.1979
3516.740496 92.474 9.8028
3542.224247 92.680 9.3189
3567.892664 92.867 8.7574
3593.747085 93.033 8.1289
3619.788858 93.180 7.4314
3646.019340 93.308 6.6645
3672.439900 93.416 5.8459
3699.051913 93.500 4.9956
3725.856768 93.562 4.1264
3752.855862 93.605 3.2547
3780.050603 93.632 2.4051
3807.442408 93.646 1.6077
3835.032705 93.645 0.9010
3862.822933 93.628 0.3371
3890.814540 93.595 -0.0354
3919.008986 93.552 -0.1934
3947.407741 93.509 -0.1476
3976.012284 93.476 0.0666
4004.824108 93.457 0.3955
4033.844715 93.451 0.7880
4063.075616 93.452 1.2058
4092.518337 93.457 1.6254
4122.174412 93.463 2.0305
4152.045387 93.473 2.4148
4182.132820 93.485 2.7897
4212.438278 93.497 3.1727
4242.963342 93.508 3.5746
4273.709604 93.516 4.0047
4304.678665 93.521 4.4719
4335.872141 93.523 4.9818
4367.291658 93.524 5.5353
4398.938854 93.527 6.1357
4430.815378 93.533 6.7846
4462.922893 93.543 7.4794
4495.263072 93.556 8.2256
4527.837601 93.568 9.0316
4560.648179 93.581 9.8987
4593.696515 93.597 10.8225
4626.984334 93.615 11.8041
4660.513370 93.638 12.8474
4694.285371 93.668 13.9578
4728.302098 93.704 15.1413
4762.565324 93.751 16.3801
4797.076835 93.808 17.6098
